id,city,province,latitude,longitude,seo_description
37507,Sosnowica,PL06,51.9602778,20.535,
37508,Lwów,,50.0634977,19.9422938,
37509,Zadzim,PL10,51.7757774,18.8496385,
37510,Świnna,PL24,52.3872222,18.0130556,
37511,Zawonia,PL02,51.3156477,17.196555,
37512,Wielichowo,PL30,52.1182673,16.3521384,
37513,Płochocin,PL14,52.2078126,20.7193054,
37514,Więckowice,PL12,50.1602345,20.2982421,
37515,Nowe Czarnowo,PL32,53.19691,14.49256,
37516,Sławoborze,PL32,53.8904311,15.7083602,
37517,Dobrzejewice,PL04,53.005,18.835556,
37518,Szydłowo,PL14,53.1625747,16.6120029,
37519,Bielice,PL32,50.2643466,16.9975302,
37520,Góra,PL24,51.9938798,15.5611552,
37521,Pisarzowice,PL02,50.4180924,17.8572499,
37522,Baruchowo,PL04,52.4901,19.23972,
37523,Godów,PL26,50.9666726,21.187721,
37524,Białopole,PL06,50.8803051,14.9011455,
37525,Nowe Miszewo,PL14,52.4880042,19.9293435,
37526,Księginice,PL02,51.3319777,17.0808425,
37527,Wierzbno,PL14,52.1898719,21.0167966,
37528,Sławków,PL24,50.2984547,19.3898475,
37529,Trzyciąż,PL12,50.3094145,19.7675599,
37530,Mnichów,PL26,50.6981636,20.3657907,
37531,Gromadka,PL02,51.361438,15.7569399,
37532,Żelistrzewo,PL22,54.6753392,18.4198873,
37533,Pacyna,PL14,52.30067,19.71132,
37534,Nieszawa,PL04,52.8334518,18.9011049,
37535,Gniszewo,PL22,54.04678,18.73623,
37536,Koszarawa,PL24,49.6442617,19.4002432,
37537,Głowaczów,PL14,51.6231797,21.3177054,
37538,Lubcza,PL12,50.476883,20.3376742,
37539,Janowo,PL28,53.31562,20.67352,
37540,Opalenica,PL30,52.3088119,16.4124256,
37541,Policzna,PL14,51.4503026,21.625574,
37542,Śniatowo,PL32,53.88579,14.87356,
37543,Zalas,PL12,52.735,21.6255556,
37544,Lubkowo,PL22,54.04883,17.04533,
37545,Paszowice,PL02,51.0143946,16.1615889,
37546,Modrze,PL30,52.2103213,16.6338485,
37547,Bulowice,PL12,49.8773139,19.2805376,
37548,Jarczów,PL06,50.4238092,23.5907739,
37549,Pakosław,PL30,51.1923497,21.1783994,
37550,Nekla,PL30,52.3656249,17.4144598,
37551,Biały Dunajec,PL12,49.3805921,20.0122858,
37552,Mogielnica,PL14,51.6929526,20.723371,
37553,Kicznia,PL12,49.5904709,20.4321247,
37554,Godzianów,PL10,51.8965,20.03845,
37555,Komarówka Podlaska,PL06,51.8037075,22.9440422,
37556,Bibice,PL12,50.1240692,19.955275,
37557,Rokietnica,PL18,52.5103217,16.7421238,
37558,Kunice,PL02,51.3992605,20.1896532,
37559,Płośnica,PL28,53.2745748,20.0102175,
37560,Sulnówko,PL04,53.4302617,18.422827,
37561,Wierzba,PL06,53.7548321,21.6109973,
37562,Rosnówko,PL30,52.93694,14.55667,
37563,Osina,PL32,53.02129,15.18372,
37564,Hańsk Pierwszy,PL06,51.3994238,23.4050798,
37565,Wieczfnia Kościelna,PL14,53.1957901,20.4775534,
37566,Łubowo,PL30,53.5865,16.39199,
37567,Stolno,PL04,54.0537424,20.1058614,
37568,Wyry,PL24,50.134874,18.8987036,
37569,Bystry,PL28,54.022946,21.8083871,
37570,Pęczniew,PL10,51.8034608,18.7219711,
37571,Żytno,PL10,50.92729,19.62733,
37572,Łanięta,PL10,53.10577,20.82888,
37573,Lubasz,PL30,50.3024332,21.0492387,
37574,Czarnocin,PL26,52.9120186,20.3800003,
37575,Brzeźnio,PL10,51.4947378,18.6228605,
37576,Ruda Pilczycka,PL26,51.0511934,20.0816643,
37577,Gowarczów,PL26,51.2784974,20.438142,
37578,Skomlin,PL10,51.1709588,18.3872748,
37579,Bodzanów,PL14,52.5008478,20.0299052,
37580,Gilwa Mała,PL22,53.726326,19.1271955,
37581,Poręba Spytkowska,PL12,49.9427799,20.5451136,
37582,Damasławek,PL30,52.8399267,17.4994707,
37583,Janowiec,PL06,51.3232858,21.890616,
37584,Woliczka,PL18,50.0567447,21.8686836,
37585,Wietrzychowice,PL12,52.41238,18.85958,
37586,Opolnica,PL02,50.5038062,16.7176494,
37587,Osiecznica,PL02,51.3274722,15.4201013,
37588,Gawłuszowice,PL18,50.4138303,21.3817255,
37589,Budziszewice,PL10,52.67245,17.05374,
37590,Tuszów Narodowy,PL18,50.3706214,21.464134,
37591,Klimontów,PL26,50.6563871,21.4506186,
37592,Stary Las,PL22,50.3792618,17.408282,
37593,Łukowa,PL06,50.7278647,20.5345205,
37594,Tarce,PL30,52.0006794,17.590561,
37595,Jarosty,PL10,51.4617352,19.6822993,
37596,Baby,PL10,52.8164681,20.6007658,
37597,Lipce Reymontowskie,PL10,51.8996969,19.9420887,
37598,Małobądz,PL12,50.3060102,19.4332779,
37599,Poświętne,PL14,53.5474877,23.0985881,
37600,Goworowo,PL14,52.9006864,21.5570366,
37601,Kuślin,PL30,52.36271,16.31559,
37602,Jezierzyce,PL22,52.9841798,14.8420533,
37603,Gorzkowice,PL10,51.2151631,19.5959459,
37604,Poświętne,PL10,53.5474877,23.0985881,
37605,Kodeń,PL06,51.911428,23.6027774,
37606,Leśniowice,PL06,50.9884123,23.5092867,
37607,Dąbrowa Biskupia,PL04,52.7772943,18.5315563,
37608,Osieczna,PL30,51.9033938,16.6762108,
37609,Kołbiel,PL14,52.0648811,21.4804165,
37610,Gniewoszów,PL14,51.4743655,21.8125648,
37611,Biertowice,PL12,49.8772932,19.7926553,
37612,Zalewo,PL28,53.8458768,19.606118,
37613,Rejowiec,PL06,51.0945453,23.2832851,
37614,Jałówka,PL20,53.356582,23.345397,
37615,Adamówka,PL18,50.9354279,22.8049559,
37616,Miedary,PL24,50.454785,18.7615757,
37617,Ustronie Morskie,PL32,54.2131404,15.7545528,
37618,Gościeradów Ukazowy,PL06,50.8664658,21.999823,
37619,Wąsewo,PL14,52.87309,21.67353,
37620,Lipniak,PL20,54.2298879,23.0460398,
37621,Malczyce,PL02,51.2203518,16.493719,
37622,Wodzierady,PL10,51.71858,19.15074,
37623,Narewka,PL20,52.8359438,23.757029,
37624,Otmice,PL16,50.5579208,18.1502056,
37625,Ruda,PL18,50.2858001,18.8747933,
37626,Turzno,PL04,53.1056869,18.7358654,
37627,Karnice,PL32,51.9388069,18.9325077,
37628,Przesmyki,PL14,52.267829,22.5828795,
37629,Bartniczka,PL04,53.2476132,19.6076612,
37630,Miastków Kościelny,PL14,51.8839967,21.8234993,
37631,Złoczew,PL10,51.4180515,18.6060256,
37632,Piątek,PL10,52.0689883,19.4799726,
37633,Janowice Wielkie,PL02,50.87828,15.9208773,
37634,Kruszyn,PL02,53.9811425,17.6019534,
37635,Izbica Kujawska,PL04,52.41925,18.76435,
37636,Dzierzążnia,PL14,52.6285005,20.2203732,
37637,Międzybrodzie Bialskie,PL24,49.7874542,19.1942895,
37638,Strykowo,PL30,52.24836,16.6152934,
37639,Czerniewice,PL10,51.6547437,20.1569703,
37640,Dalików,PL10,51.88235,19.1016655,
37641,Radomin,PL04,53.4197908,20.4430932,
37642,Kiełczygłów,PL10,51.2387522,18.9873747,
37643,Bolewice,PL30,52.3978534,16.1191958,
37644,Chrząstowice,PL16,50.3458819,19.6798075,
37645,Wąwolnica,PL06,51.2935314,22.1465024,
37646,Przeciszów,PL12,50.0047374,19.3744959,
37647,Godkowo,PL28,54.0809441,19.9032245,
37648,Chrzanów,PL06,50.1411926,19.4028502,
37649,Wicko,PL22,54.6711411,17.6174626,
37650,Granice,PL10,51.0930027,19.7294442,
37651,Czernice Borowe,PL14,53.03152,20.71764,
37652,Białołęka,PL02,52.3315662,21.0206194,
37653,Wielkie Wyręby,PL22,53.7862939,18.7007821,
37654,Wydminy,PL28,53.9819183,22.0324318,
37655,Węgorzyno,PL32,53.5411822,15.5602398,
37656,Sierzno,PL22,54.11844,17.46891,
37657,Uhowo,PL20,53.0033155,22.9082955,
37658,Domaniewice,PL10,51.7209597,20.95664,
37659,Wijewo,PL30,51.91872,16.18619,
37660,Olszyna,PL02,51.0655505,15.3753102,
37661,Dębowa Kłoda,PL06,51.5960726,23.0061973,
37662,Sudół,PL26,50.6570201,20.2576399,
37663,Lubiszewo Tczewskie,PL22,54.088012,18.706834,
37664,Gorzyce,PL30,52.88187,17.58358,
37665,Turze,PL22,54.09599,18.62784,
37666,Suraż,PL20,52.9491665,22.9563836,
37667,Barciany,PL28,54.21881,21.35356,
38705,Miastko,,54.0001478,16.9774717,
37669,Perzów,PL30,51.27627,17.80996,
37670,Lewin Brzeski,PL16,50.7487107,17.616648,
37671,Ignaców,PL14,51.7585588,20.6444487,
37672,Potęgowo,PL22,54.48193,17.49114,
37673,Boguty-Pianki,PL14,52.7166399,22.4157652,
37674,Rzemień,PL18,50.2146797,21.5123407,
37675,Boruszowice,PL24,50.5129102,18.7700989,
37676,Karsin,PL22,53.7239632,16.2635101,
37677,Krzeszów,PL18,50.4028474,22.3406002,
37678,Dąbrowa Zielona,PL24,50.8443,19.55506,
37679,Kalinowice,PL06,50.50765,18.18185,
37680,Rzewnie,PL14,52.8351768,21.3393107,
38706,Łubianka,,53.3971527,23.2277522,
37682,Głuchów,PL10,52.158794,19.6606159,
37683,Rychtal,PL30,51.1448363,17.848494,
37684,Dąbrówka Leśna,PL30,52.68416,16.8087,
37685,Krasnosielc,PL14,53.0335809,21.1575267,
37686,Sobienie-Jeziory,PL14,51.9311432,21.3026615,
37687,Wiżajny,PL20,54.367349,22.8665097,
37688,Węgrzce,PL12,51.4801582,16.5768398,
37689,Goszyce,PL12,50.1780627,20.1311729,
37690,Duszniki,PL30,51.6998512,18.6324794,
37691,Kluki,PL10,54.6826451,17.3363149,
37692,Kocmyrzów,PL12,50.1316347,20.129335,
37693,Nowe Warpno,PL32,53.7252503,14.2810705,
37694,Szewce,PL02,52.6986131,19.8478455,
37695,Mgoszcz,PL04,53.3037245,18.730675,
37696,Kock,PL06,51.6383917,22.4478158,
37697,Mniów,PL26,51.0121708,20.4857784,
37698,Korytów A,PL14,52.0360433,20.4715157,
37699,Koniecpol,PL24,50.7725294,19.6769723,
37700,Górzno,PL14,53.1980846,19.6445713,
37701,Złota,PL26,50.6595118,21.6769588,
37702,Darzlubie,PL22,54.7037912,18.3281199,
37703,Waliły-Stacja,PL20,53.1089746,23.6485375,
37704,Charcice,PL30,52.6471318,16.2062389,
37705,Aleksandrów,PL10,51.8190659,20.5122926,
37706,Zakrzew,PL06,51.7879743,18.6346473,
37707,Ołdrzychowice Kłodzkie,PL02,50.3641149,16.7126089,
37708,Szypowice,PL24,50.5166667,19.6166667,
37709,Opatowiec,PL26,50.2425871,20.7237798,
37710,Lutocin,PL14,52.9813101,19.7659778,
37711,Rymań,PL32,53.946036,15.5344337,
37712,Łaziska,PL14,52.7818873,17.2509828,
37713,Osieck,PL14,51.9662,21.41875,
37714,Staw Noakowski,PL06,50.8185963,23.0225968,
37715,Bałtów,PL26,51.0177107,21.5416939,
37716,Gębice,PL30,52.6004336,18.0355571,
37717,Suchowola,PL20,53.578557,23.1058224,
37718,Gaworzyce,PL02,51.6281886,15.8825348,
37719,Gacki-Osiedle,PL26,50.4481411,20.5876171,
37720,Jugów,PL02,50.6339207,16.5117116,
37721,Przeginia,PL12,50.2356517,19.6992703,
37722,Maciejowice,PL12,51.692631,21.5531323,
37723,Wołczyn,PL16,51.0190253,18.049603,
37724,Sochocin,PL14,52.6898865,20.4707992,
37725,Wielgus,PL26,50.2271812,20.4578606,
37726,Raczki,PL20,53.9889338,22.7826183,
37727,Krzynowłoga Mała,PL14,53.1552,20.78811,
37728,Łukta,PL28,53.8049062,20.0839683,
37729,Rogoźnica,PL02,51.0104092,16.2912096,
37730,Wojciechów,PL06,50.911835,21.0014198,
37731,Osieczna,PL22,51.9033938,16.6762108,
37732,Stemplew,PL10,52.0163451,18.8949567,
37733,Kozłów,PL12,51.0373995,16.7276461,
37734,Mrzeżyno,PL32,54.143497,15.2905507,
37735,Sielinko,PL30,52.29379,16.38912,
37736,Chodów,PL30,52.0055314,19.0701595,
37737,Rusiec,PL10,51.32452,18.98603,
37738,Korolówka-Osada,PL06,51.5894444,23.4394444,
37739,Zdziechowa,PL30,52.5915064,17.5564769,
37740,Krzemienna,PL18,49.6955933,22.1888313,
37741,Leoncin,PL14,52.3936382,20.534073,
37742,Czemierniki,PL06,51.6743703,22.6380937,
37743,Wilków,PL06,50.3780645,17.765594,
37744,Ceranów,PL14,52.6307826,22.2279919,
37745,Skrzynki,PL30,52.5856824,20.3501853,
37746,Brzezie,PL12,50.9359159,21.0533424,
37747,Krasocin,PL26,50.88936,20.11781,
37748,Promna-Kolonia,PL14,51.6958397,20.9287897,
37749,Wyryki-Połód,PL06,51.5625,23.3833333,
37750,Dębołęka,PL32,53.3817635,16.3246553,
37751,Gozdowo,PL14,52.2903529,17.6464349,
37752,Chełm Śląski,PL24,50.1110253,19.19848,
37753,Kozielice,PL32,53.85511,14.86377,
37754,Siedlec,PL02,52.11447,19.1397,
37755,Chroberz,PL26,50.422448,20.5558784,
37756,Narew,PL20,52.9138035,23.5202266,
37757,Czarna Górna,PL18,49.323566,22.6699025,
37758,Biała Druga,PL10,51.2655358,18.4471669,
37759,Czmoń,PL30,52.1826234,17.0535251,
37760,Pełczyce,PL32,53.04218,15.30591,
37761,Brzeżno,PL32,53.6995408,15.791432,
37762,Moszczenica,PL12,53.6419697,17.4971199,
37765,Solec-Zdrój,PL26,50.3675523,20.8871758,
37766,Spychowo,PL28,53.6022737,21.3461575,
37767,Topola,PL26,50.3069255,20.4486391,
37768,Brunary,PL12,49.5343134,21.0321577,
37769,Bysław,PL04,53.5062187,17.996857,
37770,Siepraw,PL12,49.9087175,19.9686151,
37771,Kobylanka,PL32,53.0254799,23.6323675,
37772,Sosnówka,PL06,52.4113889,18.4863889,
37773,Joniec,PL14,52.6018757,20.5803874,
37774,Boćki,PL20,52.6512834,23.0426375,
37775,Sławki,PL22,54.2543556,18.1808171,
37776,Goraj-Zamek,PL30,52.8736835,16.4972238,
37777,Niechanowo,PL30,52.4643201,17.6777258,
37778,Józefina,PL14,51.3137001,19.1368385,
37779,Cicibór Duży,PL06,52.076753,23.1162574,
37780,Lubraniec,PL04,52.543083,18.8315832,
37781,Zawichost,PL26,50.8074312,21.8523835,
37782,Stare Bogaczowice,PL02,50.8482375,16.1937307,
37783,Wiśniowa,PL18,49.8688107,21.653553,
37784,Łobudzice,PL10,51.447539,19.2549673,
37785,Trzcinica,PL30,49.7419787,21.4191352,
37786,Margonin,PL30,52.9732912,17.0948899,
37787,Łobzów,PL12,50.4052075,19.7684762,
37788,Cieszków,PL02,51.6303951,17.35956,
37789,Oslo,,52.2379122,20.9616046,
37790,Rozdziele,PL12,49.6445839,21.2920134,
37791,Gołaszewo,PL30,52.7389434,17.4107835,
37792,Łętownia,PL12,49.8135387,22.7009854,
37793,Zduny,PL30,51.6463268,17.377617,
37794,Pakosławice,PL16,50.5454523,17.3618971,
37795,Mętów,PL06,51.1487714,22.5920467,
37796,Murów,PL16,50.8619578,17.945995,
37797,Brześć,,52.5591999,18.4235069,
37798,Kinkajmy,PL28,54.2195145,20.8837647,
37799,Kamień,PL06,52.2884074,18.0293306,
37800,Miasteczko Krajeńskie,PL30,53.0976927,17.0072985,
37801,Smólnik,PL04,52.6024791,19.2523782,
37802,Seroczyn,PL14,52.5695753,22.3495083,
37803,Włostów,PL26,50.7464985,21.4413527,
37804,Dąbrówno,PL28,53.4330094,20.0360833,
37805,Stężyca,PL06,51.5825969,21.772083,
37806,Malachin,PL22,53.8163643,17.9555238,
37807,Stara Kiszewa,PL22,53.9892429,18.1660702,
37808,Porajów,PL02,50.885612,14.8325847,
37809,Rudzienice,PL28,53.6347,19.65617,
37810,Ząbrowo,PL28,53.8458556,15.5919209,
37811,Edynburg,,50.0635846,19.9420439,
37812,Krubin,PL14,52.334565,19.7978259,
37813,Sarzyna,PL18,50.3443285,22.3437901,
37814,Zagórze,PL12,53.9683232,15.8409496,
37815,Płaza,PL12,50.0990603,19.4644435,
37816,Szczyrzyc,PL12,49.7820391,20.1920975,
37817,Łosie,PL12,52.4572527,21.177515,
37818,Gaszowice,PL24,50.1071085,18.4272018,
37819,Pilica,PL24,50.4681134,19.6573591,
37820,Brzeziny,PL26,51.8004949,19.7517694,
37821,Białośliwie,PL30,53.0999053,17.1228229,
37822,Dobrzany,PL32,53.3582754,15.4299315,
37823,Izbica-Wieś,PL06,50.8941417,23.1558296,
37824,Wilkołaz Pierwszy,PL06,51.0158716,22.3489806,
37825,Lubanie,PL04,52.743229,18.9192492,
37826,Orla,PL20,52.7029948,23.3321917,
37827,Kolonowskie,PL16,50.6528574,18.3831071,
37828,Tanowo,PL32,53.5408392,14.4670656,
37829,Pawłosiów,PL18,49.9953594,22.6455138,
37830,Ożary,PL02,50.49123,16.82655,
37831,Mścice,PL32,54.2185923,16.0970023,
37832,Bierawa,PL16,50.2810555,18.2424545,
37833,Bąkowo,PL04,54.2627778,21.9833333,
37834,Połęcze,PL28,54.2358125,20.8090723,
37835,Nieżychowice,PL22,53.6713095,17.5288946,
37836,Siekierczyn,PL02,51.1211875,15.1937965,
37837,Lipnik,PL26,53.5975315,22.3182955,
37838,Stary Uścimów,PL06,51.4719748,22.941771,
37839,Siedlec,PL24,52.11447,19.1397,
37840,Janków Przygodzki,PL30,51.5968619,17.7900085,
37841,Papowo Biskupie,PL04,53.2495579,18.5640254,
37842,Jejkowice,PL24,50.1059636,18.4728582,
37843,Rogóźno,PL10,51.981775,19.4490915,
37844,Wilkasy,PL28,54.2094505,22.3738804,
37845,Jerka,PL30,51.9990105,16.8516384,
37846,Trzęśniew,PL30,52.1942333,18.5189901,
37847,Świemino,PL32,54.089,15.94468,
37848,Ostaszewo,PL22,52.7727144,20.809633,
37849,Stary Dzików,PL18,50.2466301,22.929797,
37850,Stryszów,PL12,49.825128,19.6261498,
37851,Koszyce,PL12,50.1669806,20.5756459,
37852,Chłopice,PL18,49.9483663,22.674588,
37853,Szpęgawsk,PL22,54.0031337,18.6059067,
37854,Ceków,PL30,51.8964019,18.2994541,
37855,Nowe Siodło,PL02,50.6551889,16.2176591,
37856,Szubin-Wieś,PL04,53.0251229,17.7333913,
37857,Złoty Potok,PL24,50.7056697,19.4380544,
37858,Hanna,PL06,51.7183255,23.5037805,
37859,Wola Uhruska,PL06,51.321224,23.626537,
37860,Grzegorzew,PL30,52.20199,18.73482,
37861,Gołcza,PL12,50.3369451,19.9266289,
37862,Wielgorz,PL14,52.1576363,22.4831214,
37863,Zubrzyca Górna,PL12,49.56398,19.64901,
37864,Bidziny,PL26,50.8387324,21.6294486,
37865,Osiek,PL04,50.5194515,21.4425619,
37866,Bukowiec,PL04,52.8564728,17.2386686,
37867,Brzeźnica,PL20,52.7211922,22.8159652,
37868,Drozdowo,PL20,52.7421786,20.2207107,
37869,Klecie,PL18,49.8632105,21.411062,
37870,Szyjki,PL14,53.36072,22.40956,
37871,Chwaszczyno,PL22,54.4435509,18.4189445,
37872,Piasek,PL24,54.2732968,20.6224769,
37873,Sarnowo,PL14,54.12247,20.6591,
37874,Wilków-Osiedle,PL02,51.0836816,15.9457291,
37875,Oleśnica Mała,PL02,50.842075,17.278017,
37876,Borek,PL12,51.916153,17.2425955,
37877,Wola Wiązowa,PL10,51.3260803,18.9106046,
37878,Jaczów,PL02,51.6269166,16.0739394,
37879,Mokra Wieś,PL14,52.4670967,21.5063855,
37880,Wierzawice,PL18,50.2359458,22.4525456,
37881,Czartajew,PL20,52.4584927,22.8414764,
37882,Lichnowy,PL22,53.6495767,17.6046553,
37883,Gorzków,PL12,50.2225963,20.5040381,
37885,Szypliszki,PL20,54.2536719,23.0740258,
37886,Babica,PL18,49.9074367,19.5466215,
37887,Boniowice,PL24,50.3954705,18.7087882,
37888,Trablice,PL14,51.35157,21.13137,
37889,Łęg Przedmiejski,PL14,53.1350261,21.6137336,
37890,Kamieniec Wrocławski,PL02,51.075237,17.1735569,
37891,Bisztynek,PL28,54.0866828,20.908828,
37892,Osiek,PL22,50.5194515,21.4425619,
37893,Płoniawy-Bramura,PL14,52.9798077,21.0629873,
37894,Mogilno,PL12,52.657341,17.9500677,
37895,Bujny,PL10,51.37134,19.64119,
37896,Mnich,PL24,49.8875947,18.8091792,
37897,Jeziorzany,PL06,51.6012715,22.2772227,
37898,Brody,PL12,51.7867086,14.7743044,
37899,Skrzeszew,PL14,52.4015022,22.5041661,
37901,Kadłub,PL16,50.6106558,18.2621577,
37902,Przytkowice,PL12,49.9199121,19.6828618,
37903,Pniewo,PL10,53.1040429,22.2025265,
37904,Machowino,PL22,54.5501551,17.0004538,
37905,Wieniawa,PL14,51.2499359,22.5371973,
37906,Dawidy Bankowe,PL14,52.1232448,20.979476,
37907,Dźwierzuty,PL28,53.7045998,20.960917,
37908,Zaborze,PL24,49.8728355,18.8071976,
37909,Zębowice,PL16,50.76211,18.3403,
37910,Białobiel,PL14,53.1148516,21.56025,
37911,Miąse,PL14,52.3967333,21.4439316,
37912,Przemków,PL02,51.5275418,15.7874473,
37913,Dobrzyca,PL32,51.8668166,17.6026387,
37914,Janów,PL06,50.7065895,22.4110663,
37915,Zbyszyce,PL12,49.7117904,20.6657232,
37916,Różewiec,PL28,54.2466667,21.6027778,
37917,Mińsk,,52.1795959,21.569456,
37918,Kielanówka,PL18,50.0236332,21.9274091,
37919,Bangkok,,53.0065796,18.593474,
37920,Pekin,,52.2289101,20.994598,
37921,Bruksela,,50.0143564,19.8901621,
37922,Paryż,,52.87449,17.53474,
37923,Roźwienica,PL18,49.9526865,22.5920612,
37924,Tokio,,52.3194097,20.9658355,
37926,Ostrówek,PL14,52.4652778,18.5372222,
37927,Radawie,PL16,50.785,18.2905556,
37928,Bratucice,PL12,50.0654344,20.5386781,
37929,Gorzyczki,PL24,49.9479424,18.4054172,
37930,Przecław,PL32,50.1939186,21.4798564,
37931,Rytro,PL12,49.490202,20.6701855,
37932,Kobylnica,PL30,54.4397259,16.9968076,
37933,Urle,PL14,52.51649,21.6237892,
37934,Czajków Południowy,PL26,50.5681451,21.3081944,
37935,Szczodre,PL02,51.1943615,17.182317,
37936,Wizna,PL20,53.1943832,22.3840879,
37937,Nowosiółki Dydyńskie,PL18,49.6362231,22.7274073,
37938,Gnojnica,PL18,50.0393202,21.6538187,
37939,Kleszczele,PL20,52.574173,23.3254851,
37940,Kaczki Średnie,PL30,51.9702995,18.5501365,
37941,Ścinawka Średnia,PL02,50.5216083,16.4958642,
37942,Pączewo,PL22,53.8474767,18.5317191,
37943,Wincentówek,PL06,51.0392759,22.5305837,
37944,Srebrna Góra,PL30,50.5755664,16.6589225,
37945,Polwica,PL02,50.912612,17.177246,
37946,Brody,PL30,51.7867086,14.7743044,
37947,Tarnówka,PL30,51.7092368,19.0302234,
37948,Orchowo,PL30,52.5063314,18.0147496,
37949,Ocieka,PL18,50.1403031,21.5885325,
37950,Grabie,PL12,50.0380884,20.1352918,
37951,Czernin,PL22,54.1376895,15.6727833,
37952,Szczurkowo,PL28,54.3561429,20.8986427,
37953,Konary,PL12,52.5952711,20.7227174,
37954,Berlin,,49.8650444,22.1921352,
37955,Ludzisko,PL04,52.7253027,18.1673194,
37956,Bucz,PL30,52.00468,16.38491,
37957,Michorzewo,PL30,52.37407,16.34935,
37958,Witów-Kolonia,PL10,51.3763442,19.7591,
36238,Żyraków,PL18,50.0859393,21.3947638,"W Żyrakowie rynek zamówień publicznych koncentruje się na modernizacji infrastruktury drogowej oraz inwestycjach w placówki oświatowe. Głównym zamawiającym jest Gmina Żyraków, realizująca projekty wspierane z funduszy unijnych i krajowych."
37959,Włodzimierzów,PL10,51.3737337,19.8258331,
37960,Słomczyce,PL30,52.315,17.8741667,
37961,Męcina,PL12,49.679019,20.5495183,
37962,Leśno Górne,PL32,53.5091007,14.5147931,
37963,Antoniewo,PL30,53.8928066,17.62074,
37964,Kąkolewo,PL30,51.8598633,16.6917319,
37965,Łęczyce,,54.5929285,17.8601132,
37966,Toruń,,53.0145361,18.5965831,
37967,Radom,,51.4171606,21.1609448,
37968,Bydgoszcz,,53.1297127,18.0294488,
37969,Rzeszów,,50.013319,22.0161677,
37970,Dębnica Kaszubska,,54.3761946,17.1613404,
37971,Świętoszów,,51.4738661,15.3929332,
37972,Lublin,,51.250559,22.5701022,
37973,Nowa Sucha,,52.1537489,20.1809994,
37974,Michałowice,,51.2321506,17.2151252,
37975,Warszawa,,52.2333742,21.0711489,
37976,Czersk,,53.796196,17.9756228,
37977,Nowa Sól,,51.8033431,15.7062381,
37978,Chełm,,51.1355882,23.4939364,
37979,Olsztyn,,53.7766839,20.476507,
37980,Gdynia,,54.5233304,18.6040279,
37981,Wadowice,,49.8834484,19.4925345,
37982,Babimost,,52.165312,15.8285175,
37983,Mława,,53.1116182,20.3831732,
37984,Spytkowice,,49.994979,19.5087999,
37985,Parczew,,51.639,22.9,
37986,Szczecin,,53.4298114,14.5928676,
37987,Radlin,,50.0409935,18.4646568,
37988,Jednorożec,,53.1404584,21.0505655,
37989,Brzeziny,,51.8006607,19.7446206,
37990,Turośń Kościelna,,53.0151715,23.054677,
37991,Jugów,,50.6339207,16.5117116,
37992,Międzylesie,,50.1480131,16.6669348,
37993,Oborniki,,52.6455252,16.8099756,
37994,Kalisz,,51.7472867,18.079532,
37995,Pawłosiów,,49.9953594,22.6455138,
37996,Poznań,,52.4006632,16.9197326,
37997,Cekcyn,,53.5747748,18.0085468,
37998,Kraków,,50.0619474,19.9368564,
37999,Lubiewo,,53.81238,21.52574,
38000,Kobylin,,51.7163621,17.2247584,
38001,Boguszów - Gorce,,50.7552522,16.1963635,
38002,Grudziądz,,53.4725119,18.7618937,
38003,Gniezno,,52.5359736,17.595889,
38004,Bielsko-Biała,,49.8120785,19.0291988,
38005,Pieńsk,,51.2457834,15.0449871,
38006,Baligród,,49.3367963,22.2866341,
38007,Krzanowice,,50.017931,18.1216249,
38008,Henryków,,52.3033704,20.0939381,
38009,Nowy Ramuk,,53.6510726,20.5783399,
38010,Kowalewo Pomorskie,,53.1543137,18.8975473,
38011,Szklarska Poręba,,50.8142837,15.4544967,
38012,Świeradów-Zdrój,,50.9093388,15.3332153,
38013,Biecz,,49.7305351,21.249421,
38015,Gdańsk,,54.3482907,18.6540233,
38016,Wołów,,51.3363841,16.6486903,
38017,Węgorzyno,,53.5411822,15.5602398,
38018,Tyczyn,,49.9637919,22.0336719,
38019,Balice,,50.08683,19.792135,
38020,Koszalin,,54.2071799,16.2175411,
38021,Bystrzyca Kłodzka,,50.2968684,16.652017,
38022,Żmigród,,51.4717386,16.9082719,
38023,Dygowo,,54.131841,15.7207855,
38024,Recz,,53.2601536,15.5467648,
38025,Kraśnik,,50.9434932,22.208358,
38026,Białystok,,53.1275051,23.1470509,
38027,Chocianów,,51.4168327,15.8986889,
38028,Wieluń,,51.2204544,18.5700965,
38029,Herby,,50.7512437,18.883244,
38030,Miękinia,,51.190964,16.7386851,
38031,Bardo,,50.50676,16.7402382,
38032,Końskie,,51.1910223,20.4071836,
38033,Kościerzyna,,54.1210215,17.9781656,
38034,Stargard,,53.3089775,15.0316459,
38035,Łódź,,51.7687323,19.4569911,
38036,Jawor,,51.0677021,16.1976136,
38037,Lidzbark Warmiński,,54.1259406,20.5805641,
38038,Obrzycko,,52.7064375,16.5252416,
38039,Bolesławiec,,51.2621692,15.5550197,
38040,Strzelce Opolskie,,50.5109033,18.3004547,
38041,Oborniki Śląskie,,51.3010662,16.9145509,
38044,Wschowa,,51.8038354,16.3172771,
38045,Katowice,,50.2137315,19.0058848,
38046,Iwierzyce,,50.0308446,21.7554136,
38047,Rybnik,,50.1105691,18.5531874,
38048,Dobroń,,51.63382,19.24516,
